yaw,pitch,roll,voltage,temperature,time
20.25,-2.84,-0.91,2.49,74.89,77624
20.25,-2.83,-0.91,2.40,74.89,77661
20.25,-2.83,-0.91,2.48,74.89,77697
20.25,-2.83,-0.91,2.41,74.89,77735
20.25,-2.83,-0.91,2.48,74.89,77772
20.25,-2.82,-0.91,2.41,74.89,77807
20.25,-2.83,-0.91,2.48,74.89,77844
20.25,-2.83,-0.91,2.41,74.89,77881
20.25,-2.83,-0.91,2.49,74.89,77922
20.25,-2.83,-0.91,2.40,74.89,77958
20.25,-2.83,-0.91,2.48,74.89,77995
20.26,-2.83,-0.91,2.41,74.89,78033
20.25,-2.83,-0.91,2.49,74.72,78068
20.26,-2.83,-0.91,2.41,74.89,78105
20.25,-2.83,-0.91,2.48,74.89,78142
20.25,-2.83,-0.90,2.41,74.89,78178
20.25,-2.83,-0.90,2.48,74.89,78215
20.25,-2.83,-0.90,2.41,74.89,78253
20.25,-2.83,-0.90,2.48,74.89,78289
20.26,-2.83,-0.91,2.41,74.89,78326
20.26,-2.83,-0.90,2.49,74.89,78362
20.26,-2.83,-0.90,2.41,74.89,78398
20.26,-2.83,-0.91,2.49,74.89,78440
20.26,-2.83,-0.90,2.41,74.89,78477
20.26,-2.83,-0.90,2.48,74.89,78514
20.25,-2.82,-0.90,2.41,74.89,78550
20.25,-2.83,-0.90,2.48,74.89,78587
20.25,-2.83,-0.91,2.41,74.89,78625
20.25,-2.83,-0.91,2.48,74.89,78660
20.26,-2.83,-0.91,2.41,74.89,78698
20.26,-2.83,-0.90,2.49,74.89,78736
20.26,-2.83,-0.90,2.42,74.89,78773
20.26,-2.82,-0.90,2.49,74.89,78810
20.26,-2.82,-0.90,2.41,74.89,78848
20.26,-2.82,-0.90,2.49,74.89,78886
20.26,-2.82,-0.90,2.42,74.89,78924
20.26,-2.82,-0.90,2.48,74.89,78964
20.26,-2.82,-0.90,2.41,74.89,79000
20.26,-2.82,-0.90,2.48,74.89,79037
20.26,-2.82,-0.90,2.41,74.72,79074
20.26,-2.82,-0.90,2.49,74.89,79110
20.26,-2.82,-0.90,2.42,74.89,79148
20.26,-2.82,-0.90,2.48,74.89,79186
20.26,-2.82,-0.90,2.41,74.89,79222
20.26,-2.82,-0.90,2.48,74.89,79260
20.26,-2.82,-0.90,2.41,74.89,79297
20.26,-2.82,-0.90,2.48,74.72,79335
20.26,-2.82,-0.90,2.41,74.89,79371
20.26,-2.82,-0.90,2.49,74.89,79410
20.26,-2.82,-0.91,2.41,74.89,79447
20.26,-2.82,-0.90,2.48,74.89,79509
20.26,-2.82,-0.90,2.41,74.89,79549
20.26,-2.82,-0.90,2.48,74.89,79587
20.26,-2.82,-0.90,2.41,74.89,79623
20.26,-2.82,-0.90,2.49,74.89,79660
20.26,-2.82,-0.90,2.41,74.89,79697
20.26,-2.82,-0.90,2.49,74.89,79732
20.26,-2.82,-0.90,2.41,74.89,79769
20.26,-2.82,-0.90,2.49,74.89,79806
20.26,-2.82,-0.90,2.41,74.89,79842
20.26,-2.82,-0.90,2.49,74.89,79879
20.26,-2.82,-0.90,2.41,74.89,79916
20.26,-2.82,-0.90,2.48,74.72,79952
20.25,-2.82,-0.90,2.41,74.89,79988
20.25,-2.82,-0.90,2.48,74.89,80026
20.25,-2.82,-0.90,2.41,74.89,80067
20.25,-2.82,-0.90,2.48,74.89,80103
20.25,-2.82,-0.90,2.41,74.89,80140
20.25,-2.82,-0.90,2.48,74.89,80177
20.25,-2.82,-0.90,2.41,74.89,80213
20.25,-2.82,-0.90,2.48,74.89,80250
20.25,-2.83,-0.89,2.41,74.89,80286
20.25,-2.82,-0.90,2.48,74.89,80322
20.25,-2.83,-0.89,2.41,74.89,80359
20.25,-2.82,-0.90,2.48,74.89,80397
20.25,-2.83,-0.89,2.41,74.89,80433
20.25,-2.82,-0.90,2.49,74.89,80470
20.25,-2.82,-0.89,2.40,74.89,80507
20.25,-2.83,-0.89,2.49,74.89,80542
20.25,-2.82,-0.89,2.41,74.89,80583
20.25,-2.82,-0.89,2.48,74.89,80620
20.25,-2.82,-0.89,2.41,74.89,80657
20.25,-2.82,-0.89,2.49,74.89,80693
20.25,-2.82,-0.89,2.41,74.89,80730
20.25,-2.82,-0.89,2.48,74.72,80767
20.25,-2.82,-0.89,2.40,74.89,80803
20.25,-2.82,-0.89,2.44,74.89,80840
20.25,-2.82,-0.89,2.39,74.89,80877
20.25,-2.82,-0.89,2.48,74.89,80913
20.25,-2.82,-0.89,2.41,74.89,80950
20.25,-2.82,-0.89,2.48,74.89,80987
20.25,-2.82,-0.89,2.41,74.89,81023
20.25,-2.82,-0.90,2.48,74.89,81060
20.25,-2.82,-0.89,2.41,74.89,81101
20.25,-2.82,-0.89,2.49,74.89,81137
20.25,-2.82,-0.89,2.41,74.89,81173
20.25,-2.81,-0.90,2.49,74.89,81210
20.25,-2.81,-0.90,2.41,74.89,81248
20.25,-2.81,-0.90,2.49,74.89,81284
20.25,-2.81,-0.90,2.41,74.89,81321
20.25,-2.81,-0.90,2.48,74.89,81357
20.25,-2.81,-0.89,2.41,74.89,81393
20.25,-2.81,-0.89,2.49,74.89,81431
20.25,-2.81,-0.89,2.41,74.72,81469
20.25,-2.81,-0.89,2.49,74.89,81505
20.25,-2.81,-0.89,2.41,74.89,81544
20.25,-2.81,-0.89,2.49,74.89,81581
20.25,-2.81,-0.89,2.41,74.72,81622
20.25,-2.81,-0.89,2.49,74.72,81660
20.25,-2.81,-0.89,2.41,74.89,81695
20.25,-2.81,-0.89,2.49,74.89,81732
20.25,-2.82,-0.89,2.41,74.89,81769
20.25,-2.82,-0.89,2.48,74.89,81805
20.25,-2.82,-0.89,2.42,74.89,81843
20.25,-2.82,-0.89,2.49,74.89,81881
20.25,-2.82,-0.89,2.41,74.89,81917
20.25,-2.82,-0.89,2.49,74.89,81956
20.25,-2.82,-0.89,2.41,74.89,81992
20.25,-2.82,-0.89,2.49,74.89,82030
20.25,-2.82,-0.89,2.56,74.89,82067
20.25,-2.82,-0.89,2.39,74.89,82105
20.24,-2.82,-0.89,2.36,74.89,82146
20.24,-2.82,-0.89,2.46,74.89,82183
20.24,-2.82,-0.90,2.40,74.89,82221
20.24,-2.82,-0.90,2.48,74.89,82257
20.24,-2.82,-0.90,2.41,74.89,82294
20.24,-2.81,-0.90,2.48,74.89,82330
20.24,-2.81,-0.90,2.41,74.89,82388
20.24,-2.81,-0.90,2.49,74.89,82429
20.24,-2.81,-0.90,2.42,74.89,82466
20.24,-2.81,-0.90,2.48,74.89,82502
20.24,-2.81,-0.90,2.41,74.89,82538
20.24,-2.81,-0.90,2.48,74.89,82575
20.24,-2.81,-0.90,2.41,74.89,82612
20.24,-2.81,-0.90,2.48,74.89,82648
20.24,-2.81,-0.90,2.41,74.89,82685
20.23,-2.80,-0.90,2.48,74.89,82726
20.23,-2.81,-0.89,2.41,74.89,82764
20.23,-2.80,-0.89,2.49,74.89,82799
20.23,-2.80,-0.89,2.42,74.89,82836
20.23,-2.80,-0.89,2.49,74.89,82873
20.23,-2.80,-0.90,2.42,74.89,82909
20.23,-2.81,-0.90,2.48,74.89,82946
20.23,-2.81,-0.90,2.40,74.89,82983
20.23,-2.81,-0.90,2.48,74.72,83018
20.23,-2.81,-0.90,2.41,74.89,83056
20.23,-2.81,-0.90,2.49,74.89,83093
20.23,-2.81,-0.90,2.41,74.89,83129
20.23,-2.81,-0.90,2.48,74.89,83166
20.23,-2.81,-0.90,2.41,74.89,83204
20.23,-2.81,-0.90,2.49,74.89,83244
20.22,-2.81,-0.90,2.41,74.89,83280
20.22,-2.81,-0.90,2.49,74.89,83316
20.22,-2.81,-0.90,2.41,74.89,83354
20.22,-2.81,-0.90,2.49,74.89,83390
20.22,-2.81,-0.90,2.40,74.89,83427
20.23,-2.81,-0.90,2.48,74.89,83464
20.23,-2.81,-0.91,2.41,74.89,83500
20.23,-2.81,-0.91,2.49,74.89,83537
20.23,-2.81,-0.91,2.41,74.89,83575
20.23,-2.81,-0.91,2.48,74.89,83610
20.22,-2.80,-0.91,2.41,74.89,83647
20.22,-2.80,-0.91,2.49,74.89,83684
20.22,-2.80,-0.91,2.41,74.89,83720
20.22,-2.80,-0.91,2.48,74.89,83761
20.22,-2.80,-0.91,2.40,74.89,83798
20.22,-2.80,-0.91,2.48,74.89,83835
20.22,-2.80,-0.91,2.41,74.89,83871
20.22,-2.80,-0.91,2.49,74.89,83908
20.23,-2.80,-0.91,2.41,74.89,83945
20.23,-2.80,-0.91,2.49,74.89,83981
20.23,-2.81,-0.90,2.41,74.89,84018
20.23,-2.81,-0.90,2.48,74.89,84055
20.22,-2.81,-0.90,2.41,74.89,84092
20.23,-2.80,-0.91,2.49,74.89,84129
20.23,-2.80,-0.90,2.41,74.89,84165
20.23,-2.80,-0.90,2.48,74.89,84201
20.23,-2.80,-0.91,2.40,74.89,84239
20.23,-2.80,-0.91,2.49,74.89,84280
20.23,-2.80,-0.90,2.41,74.89,84318
20.22,-2.80,-0.90,2.48,74.89,84355
20.22,-2.80,-0.90,2.41,74.89,84391
20.22,-2.80,-0.90,2.49,74.89,84428
20.22,-2.80,-0.90,2.41,74.89,84465
20.22,-2.80,-0.90,2.48,74.89,84501
20.22,-2.80,-0.90,2.41,74.89,84539
20.22,-2.79,-0.90,2.49,74.89,84577
20.22,-2.79,-0.90,2.41,74.89,84613
20.22,-2.79,-0.90,2.48,74.89,84651
20.22,-2.80,-0.91,2.41,74.72,84689
20.22,-2.79,-0.90,2.49,74.89,84727
20.22,-2.80,-0.91,2.41,74.89,84762
20.22,-2.80,-0.91,2.48,74.89,84801
20.22,-2.79,-0.90,2.41,74.89,84842
20.22,-2.79,-0.90,2.48,74.89,84879
20.22,-2.79,-0.90,2.41,74.89,84916
20.22,-2.79,-0.90,2.48,74.89,84952
20.22,-2.80,-0.90,2.41,74.72,84990
20.22,-2.80,-0.90,2.48,74.89,85027
20.22,-2.80,-0.90,2.41,74.89,85062
20.22,-2.80,-0.90,2.48,74.89,85100
20.22,-2.80,-0.90,2.41,74.89,85138
20.22,-2.80,-0.89,2.49,74.89,85176
20.22,-2.80,-0.89,2.41,74.89,85212
20.22,-2.80,-0.89,2.49,74.89,85271
20.22,-2.80,-0.89,2.42,74.89,85312
20.22,-2.81,-0.88,2.49,74.89,85349
20.22,-2.81,-0.88,2.41,74.89,85389
20.22,-2.80,-0.89,2.49,74.89,85427
20.22,-2.80,-0.89,2.42,74.89,85463
20.22,-2.81,-0.88,2.49,74.89,85500
20.22,-2.81,-0.89,2.41,74.89,85537
20.22,-2.81,-0.89,2.48,74.89,85572
20.22,-2.81,-0.88,2.42,74.89,85609
20.22,-2.81,-0.89,2.49,74.89,85646
20.22,-2.81,-0.88,2.42,74.89,85682
20.22,-2.81,-0.88,2.49,74.89,85720
20.22,-2.81,-0.88,2.41,74.89,85757
20.22,-2.81,-0.88,2.48,74.89,85793
20.22,-2.81,-0.88,2.41,74.89,85829
20.22,-2.81,-0.88,2.48,74.72,85867
20.22,-2.81,-0.88,2.41,74.89,85908
20.22,-2.80,-0.89,2.49,74.89,85944
20.22,-2.80,-0.89,2.41,74.89,85981
20.22,-2.80,-0.89,2.48,74.89,86018
20.22,-2.80,-0.89,2.41,74.89,86054
20.22,-2.80,-0.89,2.49,74.89,86090
20.22,-2.80,-0.89,2.41,74.89,86128
20.22,-2.80,-0.89,2.48,74.89,86164
20.22,-2.80,-0.89,2.41,74.89,86201
20.22,-2.80,-0.89,2.48,74.89,86238
20.22,-2.80,-0.89,2.41,74.89,86274
20.22,-2.80,-0.90,2.49,74.89,86311
20.22,-2.80,-0.90,2.42,74.89,86348
20.22,-2.80,-0.90,2.49,74.89,86384
20.22,-2.80,-0.89,2.41,74.89,86424
20.22,-2.80,-0.90,2.48,74.72,86461
20.22,-2.80,-0.90,2.41,74.72,86499
20.22,-2.80,-0.90,2.48,74.89,86535
20.22,-2.80,-0.90,2.40,74.89,86572
20.22,-2.80,-0.90,2.49,74.89,86609
20.22,-2.80,-0.90,2.41,74.89,86644
20.22,-2.80,-0.90,2.49,74.89,86681
20.22,-2.80,-0.90,2.42,74.89,86719
20.22,-2.80,-0.90,2.49,74.89,86755
20.22,-2.81,-0.90,2.42,74.89,86792
20.22,-2.81,-0.90,2.48,74.89,86829
20.22,-2.81,-0.91,2.41,74.89,86865
20.22,-2.81,-0.91,2.49,74.89,86902
20.22,-2.81,-0.91,2.42,74.89,86942
20.22,-2.80,-0.90,2.48,74.89,86979
20.22,-2.80,-0.90,2.41,74.89,87015
20.22,-2.80,-0.90,2.48,74.89,87053
20.22,-2.80,-0.90,2.41,74.89,87090
20.22,-2.80,-0.90,2.49,74.89,87126
20.22,-2.80,-0.90,2.41,74.89,87163
20.22,-2.81,-0.90,2.48,74.89,87199
20.22,-2.81,-0.90,2.41,74.89,87235
20.22,-2.81,-0.90,2.49,74.89,87272
20.21,-2.80,-0.90,2.41,74.89,87310
20.22,-2.80,-0.91,2.49,74.89,87346
20.22,-2.80,-0.90,2.40,74.89,87385
20.21,-2.80,-0.90,2.49,74.89,87422
20.21,-2.80,-0.90,2.41,74.89,87459
20.21,-2.81,-0.91,2.50,74.89,87579
20.21,-2.81,-0.91,2.43,74.89,87670
20.21,-2.81,-0.91,2.49,74.89,87705
20.21,-2.81,-0.91,2.41,74.89,87742
20.21,-2.81,-0.91,2.48,74.89,87778
20.21,-2.81,-0.91,2.42,74.89,87815
20.21,-2.81,-0.91,2.48,74.89,87852
20.21,-2.81,-0.91,2.41,74.89,87888
20.21,-2.81,-0.91,2.49,74.89,87924
20.21,-2.80,-0.90,2.41,74.89,87962
20.21,-2.80,-0.90,2.49,74.89,87998
20.21,-2.80,-0.90,2.78,74.89,88035
20.21,-2.81,-0.88,2.30,74.89,88072
20.19,-2.80,-0.89,2.30,74.89,88108
20.18,-2.78,-0.97,2.81,74.89,88148
20.17,-2.79,-0.97,2.75,74.89,88185
20.19,-2.80,-0.94,2.68,74.18,88222
20.22,-2.81,-0.91,2.52,74.89,88278
20.21,-2.82,-0.90,2.54,74.89,88319
20.19,-2.83,-0.92,2.27,74.89,88356
20.18,-2.83,-0.92,2.14,74.89,88392
20.20,-2.84,-0.91,2.21,74.89,88428
20.21,-2.84,-0.90,2.77,74.89,88465
20.21,-2.84,-0.87,2.18,74.89,88502
20.21,-2.85,-0.88,2.37,74.89,88538
20.21,-2.87,-0.85,2.34,74.89,88575
20.20,-2.88,-0.88,2.82,74.89,88611
20.19,-2.85,-0.93,2.21,74.89,88647
20.19,-2.85,-0.94,2.54,74.89,88688
20.18,-2.85,-0.93,2.38,74.72,88725
20.17,-2.87,-0.95,2.83,74.89,88761
20.18,-2.86,-0.96,2.59,74.89,88798
20.17,-2.88,-0.95,2.55,74.89,88835
20.17,-2.89,-0.95,2.47,74.89,88871
20.15,-2.89,-0.95,2.52,74.89,88908
20.14,-2.89,-0.95,2.50,75.07,88944
20.14,-2.89,-0.96,2.34,74.72,88980
20.14,-2.89,-0.96,2.72,74.89,89017
20.14,-2.90,-0.95,2.47,74.89,89054
20.15,-2.91,-0.94,2.38,74.89,89090
20.14,-2.92,-0.96,2.46,74.89,89127
20.14,-2.92,-0.95,2.39,74.72,89165
20.14,-2.92,-0.95,2.84,74.89,89206
20.13,-2.94,-0.94,2.21,74.89,89241
20.14,-2.96,-0.93,2.22,74.72,89278
20.15,-2.97,-0.93,2.24,74.89,89315
20.15,-2.97,-0.93,2.42,74.89,89351
20.16,-2.97,-0.92,2.39,74.89,89388
20.16,-2.97,-0.91,2.83,74.89,89425
20.16,-2.98,-0.93,2.66,74.89,89460
20.16,-2.96,-0.95,2.60,74.89,89497
20.13,-2.93,-0.96,2.49,74.89,89535
20.11,-2.94,-0.96,2.33,75.25,89571
20.10,-2.96,-0.96,2.69,74.72,89608
20.07,-2.94,-1.00,2.36,74.89,89645
20.05,-2.90,-0.98,2.37,74.72,89681
20.02,-2.88,-0.97,2.49,74.72,89718
19.99,-2.85,-0.97,2.53,74.89,89758
19.97,-2.79,-0.99,2.25,74.89,89795
19.96,-2.70,-0.98,2.66,74.72,89831
19.94,-2.56,-0.99,2.71,74.72,89868
19.93,-2.45,-0.99,2.63,74.89,89904
19.89,-2.29,-1.00,2.60,74.89,89941
19.78,-2.07,-1.06,2.49,74.89,89978
19.68,-1.85,-1.06,2.32,74.72,90013
19.58,-1.49,-1.02,2.31,74.72,90050
19.55,-1.05,-1.07,2.27,75.07,90087
19.55,-0.75,-1.08,2.29,75.07,90123
19.49,-0.37,-1.06,2.80,75.07,90160
19.48,0.10,-0.93,2.38,74.54,90198
19.50,0.52,-1.08,2.67,74.54,90234
19.46,1.07,-1.22,2.24,74.89,90274
19.34,1.30,-1.11,2.41,75.07,90310
19.29,1.67,-1.11,2.37,74.89,90347
19.24,1.83,-1.29,2.72,74.54,90383
19.08,2.36,-1.47,2.63,74.54,90420
18.86,2.93,-1.44,2.64,75.25,90458
18.71,3.46,-1.54,2.36,74.54,90494
18.50,3.95,-1.62,2.19,75.07,90531
18.40,4.96,-1.71,2.63,75.07,90567
18.26,5.88,-1.67,2.45,74.72,90603
18.15,6.89,-1.67,2.16,77.06,90640
18.15,8.09,-1.53,2.49,75.07,90677
18.03,8.33,-1.49,2.30,74.72,90713
17.77,8.77,-1.33,2.31,74.72,90750
17.52,9.70,-1.24,2.49,75.25,90791
17.23,9.94,-1.38,2.37,74.36,90828
16.98,10.09,-1.87,2.45,74.54,90863
16.53,10.79,-2.13,2.38,74.72,90900
16.05,11.22,-2.14,2.44,74.54,90937
15.63,11.75,-2.11,2.63,77.42,90973
15.13,12.85,-1.92,2.35,74.54,91011
14.68,14.10,-1.93,2.50,75.43,91048
14.35,14.41,-1.67,2.53,74.72,91084
13.54,15.97,-1.85,2.68,74.89,91142
12.90,16.99,-1.55,2.62,74.72,91183
12.25,18.00,-1.17,2.72,74.89,91220
11.81,19.33,-0.65,2.49,74.54,91256
11.26,20.35,-0.06,2.62,74.89,91292
10.69,20.44,0.16,2.28,74.54,91330
10.22,20.56,0.22,2.69,74.72,91370
9.83,21.22,0.15,2.46,74.72,91406
9.44,21.74,-0.20,2.76,74.72,91443
9.09,22.55,-0.34,2.51,75.25,91480
8.72,24.98,-0.04,3.01,74.54,91516
8.11,26.12,0.67,2.79,74.72,91553
7.67,26.31,0.86,2.78,75.07,91589
7.47,25.37,1.14,2.72,74.72,91625
7.35,25.29,1.31,2.54,74.54,91662
7.27,30.11,1.04,2.86,74.54,91699
7.46,31.73,1.36,2.88,74.72,91735
7.82,32.28,1.55,2.60,75.25,91772
8.01,32.38,1.60,2.56,75.07,91807
8.32,32.11,1.31,2.51,75.07,91844
8.67,30.14,1.29,2.47,74.72,91881
8.67,33.15,0.80,2.46,74.72,91922
8.73,35.45,1.29,2.44,74.54,91957
9.22,37.27,1.56,2.41,74.54,91994
9.77,38.33,2.01,2.48,74.72,92032
10.23,38.80,2.32,2.30,74.72,92067
10.98,39.15,2.94,2.57,74.72,92103
11.55,39.95,3.38,2.29,74.54,92141
12.21,39.95,3.68,2.45,75.43,92177
12.96,40.37,3.63,2.43,75.43,92214
13.55,40.10,4.16,2.46,74.72,92251
13.64,39.32,4.32,2.38,74.54,92287
13.38,39.00,5.25,2.50,74.72,92324
13.04,38.30,5.90,2.35,74.54,92360
12.83,38.33,6.20,2.41,74.54,92396
12.72,37.90,6.64,2.25,74.54,92437
12.82,37.48,6.15,2.43,74.54,92474
12.75,37.28,5.63,2.50,74.54,92511
12.58,36.86,5.32,2.53,74.54,92547
12.36,36.92,4.68,2.40,74.72,92584
12.31,37.23,4.38,2.65,74.72,92621
12.44,37.94,4.14,2.38,75.25,92656
12.77,39.41,4.49,2.49,74.54,92693
13.14,40.89,4.65,2.40,74.54,92729
13.67,43.08,5.43,2.45,74.54,92766
14.14,44.30,6.41,2.37,74.54,92804
14.59,44.62,6.70,2.40,74.54,92839
15.16,44.24,7.27,2.45,75.25,92877
15.30,42.61,7.04,2.36,74.54,92913
15.35,42.38,6.86,2.37,74.54,92949
15.15,40.81,6.43,2.42,74.72,92989
14.54,39.45,5.70,2.41,74.54,93026
13.70,38.77,4.94,2.55,74.54,93064
12.75,37.67,4.44,2.38,75.07,93100
11.52,37.15,3.60,2.47,74.54,93137
10.23,36.35,2.97,2.39,74.72,93174
9.54,36.10,2.09,2.50,75.25,93209
8.92,34.97,1.19,2.45,74.36,93246
8.73,34.76,0.04,2.50,74.36,93283
8.60,34.22,-0.61,2.44,74.89,93319
8.88,34.10,-1.50,2.50,74.72,93356
9.37,33.84,-2.15,2.50,74.89,93393
9.83,33.78,-2.65,2.48,74.54,93428
10.57,33.85,-3.03,2.39,75.25,93465
11.22,33.71,-3.55,2.49,74.36,93501
12.30,33.98,-4.21,2.41,74.54,93543
12.75,34.01,-4.06,2.45,74.36,93579
13.04,33.90,-3.39,2.33,74.54,93616
13.34,34.23,-2.66,2.54,74.54,93653
13.87,34.48,-2.70,2.35,74.72,93689
14.51,34.13,-3.47,2.56,74.36,93725
14.75,33.85,-3.83,2.29,74.72,93761
15.21,33.92,-4.52,2.75,74.54,93798
15.91,34.40,-5.86,2.46,74.54,93836
15.95,33.75,-6.59,2.46,74.36,93872
15.96,33.23,-7.11,2.34,74.54,93909
16.33,33.80,-7.86,2.39,75.25,93946
16.23,32.78,-8.97,2.47,74.54,94004
16.50,33.16,-9.78,2.44,74.36,94045
16.45,33.01,-10.08,2.38,74.36,94086
16.54,33.04,-10.27,2.60,74.18,94122
16.78,32.69,-10.89,2.43,74.36,94160
16.83,32.04,-11.71,2.65,74.36,94196
16.96,32.25,-11.98,2.42,74.36,94232
16.69,31.83,-12.27,2.47,74.36,94269
16.48,32.00,-12.78,2.44,76.70,94307
16.25,31.71,-13.02,2.48,74.36,94343
16.09,31.57,-13.54,2.38,74.36,94380
16.01,31.85,-14.00,2.51,74.36,94417
15.65,31.36,-14.14,2.32,74.36,94452
15.43,31.47,-14.67,2.44,74.36,94490
15.18,31.46,-15.18,2.47,74.36,94527
14.77,30.89,-15.45,2.46,74.36,94563
14.33,30.55,-16.11,2.23,75.07,94605
14.08,30.44,-16.36,2.54,72.92,94641
13.44,29.91,-16.18,2.42,75.07,94678
12.64,29.09,-15.43,2.47,74.36,94716
12.18,29.10,-14.79,2.43,74.36,94751
11.33,28.56,-13.21,2.47,74.36,94788
10.44,28.25,-11.48,2.36,75.07,94826
9.66,28.07,-10.09,2.51,74.18,94862
8.35,28.14,-7.96,2.43,74.18,94900
6.72,28.01,-5.30,2.44,74.54,94937
5.34,27.28,-3.63,2.29,74.89,94973
3.64,27.37,-1.76,2.44,74.36,95010
2.03,26.84,-0.22,2.40,74.89,95046
0.90,26.94,0.79,2.50,74.18,95082
-0.39,26.60,1.81,2.39,74.18,95123
-1.29,26.30,1.89,2.43,74.18,95160
-1.79,26.30,1.68,2.38,74.18,95197
-1.97,25.86,1.33,2.51,74.18,95233
-2.11,25.71,0.74,2.40,74.36,95270
-2.15,25.68,-0.05,2.51,74.18,95306
-2.20,25.43,-0.77,2.42,74.36,95342
-2.40,25.54,-1.46,2.43,74.00,95379
-2.37,25.73,-1.95,2.47,74.72,95417
-2.20,25.91,-2.52,2.42,74.18,95453
-2.05,25.81,-2.97,2.50,74.18,95490
-2.02,25.79,-3.33,2.65,74.18,95526
-1.94,25.93,-4.35,2.42,74.18,95562
-1.97,25.85,-4.84,2.53,74.18,95599
-2.05,25.84,-4.93,2.49,74.89,95640
-1.95,25.72,-4.89,2.46,74.72,95677
-1.82,25.82,-4.90,2.37,74.72,95713
-1.70,26.31,-4.93,2.43,74.00,95750
-1.77,26.69,-4.98,2.24,74.00,95786
-2.01,27.06,-5.05,2.45,74.00,95823
-2.18,27.31,-5.10,2.39,74.18,95860
-2.14,27.39,-5.21,2.43,74.54,95898
-2.13,27.31,-5.21,2.29,74.00,95934
-2.34,26.81,-5.20,2.41,74.00,95973
-2.70,26.57,-5.22,2.38,73.82,96010
-3.31,26.30,-5.29,2.64,73.46,96048
-3.86,25.50,-5.55,2.36,74.54,96084
-4.70,25.39,-5.79,2.37,73.64,96123
-5.74,25.14,-5.73,2.26,74.36,96161
-7.00,25.11,-5.49,2.47,73.82,96201
-8.38,24.99,-4.71,2.46,74.00,96238
-9.45,24.58,-4.19,2.45,74.00,96274
-10.94,24.56,-3.06,2.31,74.00,96311
-12.26,24.39,-2.12,2.36,75.07,96349
-13.09,24.54,-1.44,2.37,74.00,96386
-13.94,24.49,-0.50,2.49,73.82,96426
-14.46,24.71,0.49,2.31,73.82,96464
-15.06,24.99,1.84,2.44,73.82,96502
-15.70,25.50,3.54,2.45,73.82,96538
-16.09,25.71,4.66,2.44,73.82,96575
-16.56,26.03,6.09,2.38,73.82,96613
-17.04,26.20,7.15,2.29,74.18,96651
-17.42,26.37,7.54,2.40,74.18,96687
-18.04,26.81,7.65,2.38,73.82,96731
-18.35,27.06,7.63,2.35,74.72,96767
-18.71,27.36,7.55,2.51,74.18,96804
-18.87,27.33,7.47,2.45,73.82,96841
-19.01,26.64,7.04,2.39,73.82,96903
-19.17,26.48,6.93,2.58,74.00,96940
-19.15,25.92,6.46,2.40,73.82,96976
-19.37,25.94,6.06,2.39,74.18,97012
-19.53,25.27,5.36,2.40,74.00,97050
-19.75,25.37,4.95,2.29,74.36,97086
-20.07,24.56,4.38,2.64,73.82,97123
-20.72,24.73,4.57,2.35,73.64,97160
-21.11,24.46,4.39,2.46,74.36,97196
-21.69,24.66,4.31,2.27,74.00,97233
-22.13,24.59,4.07,2.47,73.82,97274
-22.40,24.51,3.70,2.36,73.64,97310
-22.59,24.47,3.27,2.53,73.64,97346
-22.83,24.40,2.86,2.37,73.64,97383
-23.12,24.44,2.62,2.48,74.00,97421
-23.35,24.39,2.35,2.25,73.64,97457
-23.69,24.39,1.98,2.40,73.82,97494
-24.01,24.39,1.65,2.33,74.00,97530
-24.49,24.15,1.59,2.53,73.64,97566
-25.12,23.79,1.57,2.44,73.82,97603
-25.57,23.70,1.53,2.41,73.64,97639
-26.33,24.02,1.30,2.38,73.64,97676
-27.19,24.12,1.30,2.46,73.64,97713
-27.95,24.28,1.30,2.39,74.36,97749
-28.91,24.35,1.39,2.48,73.64,97790
-29.85,24.23,1.42,2.32,73.64,97827
-30.87,24.49,2.18,2.43,73.64,97864
-31.67,24.40,2.70,2.41,73.64,97900
-32.73,24.60,3.05,2.43,73.64,97937
-33.76,24.65,3.16,2.39,74.36,97974
-34.41,25.00,3.55,2.43,73.64,98010
-35.10,25.10,3.77,2.37,73.46,98047
-35.77,25.41,3.99,2.46,74.36,98084
-36.22,25.38,3.90,2.26,73.64,98119
-36.82,25.62,3.75,2.51,73.64,98157
-37.41,25.37,3.79,2.23,74.00,98194
-37.87,25.51,3.98,2.43,73.46,98230
-38.38,25.73,4.23,2.40,74.00,98267
-38.73,26.05,4.66,2.52,73.64,98308
-38.84,26.01,4.98,2.41,73.82,98345
-38.80,26.04,5.24,2.42,73.46,98381
-38.83,25.79,5.08,2.31,73.46,98417
-39.10,25.85,4.91,2.46,74.18,98455
-39.41,25.85,4.69,2.38,73.46,98491
-39.85,25.66,4.50,2.47,74.00,98528
-40.48,25.89,4.61,2.38,73.46,98565
-40.90,25.45,4.60,2.31,73.46,98601
-41.75,25.75,4.49,2.55,73.46,98638
-42.42,25.24,4.04,2.43,73.46,98674
-43.13,25.47,3.72,2.39,73.46,98710
-43.81,25.15,3.46,2.43,73.46,98748
-44.46,25.41,3.08,2.37,73.46,98785
-44.83,25.49,2.46,2.46,73.46,98821
-45.52,25.95,1.62,2.40,74.00,98865
-45.92,25.93,1.26,2.44,73.46,98901
-46.69,26.32,0.98,2.42,73.28,98938
-47.29,26.15,0.52,2.48,74.18,98974
